prefix,group,source,round,source_cycle,execution_index,benchmark,cpu,raw_benchmark,iterations,ns_op,bytes_op,allocs_op,comparison,note,raw_file
r9,regex,baseline,1,1,37,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,685696,370.7,0,0,paired,,r9-regex-1-baseline.txt
r9,regex,baseline,1,1,37,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4281,57439,25856,2,paired,,r9-regex-1-baseline.txt
r9,regex,baseline,1,1,37,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3794,67482,25856,2,paired,,r9-regex-1-baseline.txt
r9,regex,baseline,1,1,37,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,3778,59472,0,0,paired,,r9-regex-1-baseline.txt
r9,regex,baseline,1,1,37,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,4011,60074,0,0,paired,,r9-regex-1-baseline.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,6800,35451,25856,2,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,7533,34132,25856,2,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,13254,18259,0,0,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,12950,18572,0,0,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,212.8,0,0,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,203.9,0,0,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4918,48204,25856,2,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,5112,49353,25856,2,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,8482,27665,0,0,paired,,r9-regex-1-current.txt
r9,regex,current,1,2,38,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,9120,28202,0,0,paired,,r9-regex-1-current.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,5430,43457,25856,2,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,5172,47955,25856,2,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,5373,47415,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,4446,47494,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,721107,342.4,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,636991,375.8,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4208,57435,25856,2,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3764,64330,25856,2,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,4147,57167,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,baseline,2,3,40,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,3896,61704,0,0,paired,,r9-regex-2-baseline.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,6678,35400,25856,2,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,6130,35634,25856,2,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,13862,17321,0,0,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,13929,17270,0,0,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,207.3,0,0,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,220.3,0,0,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4933,49815,25856,2,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,5066,49935,25856,2,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,9098,28319,0,0,paired,,r9-regex-2-current.txt
r9,regex,current,2,4,39,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,7226,28151,0,0,paired,,r9-regex-2-current.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,4574,46384,25856,2,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,5095,49171,25856,2,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,5042,48267,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,5193,48846,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,729381,331.4,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,665972,361.8,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4412,55836,25856,2,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3889,64849,25856,2,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,4204,64225,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,baseline,3,5,41,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,3871,73397,0,0,paired,,r9-regex-3-baseline.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,6379,35764,25856,2,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,7365,34961,25856,2,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,13850,17298,0,0,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,13982,17142,0,0,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,210.4,0,0,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,213.3,0,0,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4980,49859,25856,2,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,4555,50276,25856,2,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,8878,27408,0,0,paired,,r9-regex-3-current.txt
r9,regex,current,3,6,42,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,9052,26463,0,0,paired,,r9-regex-3-current.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,5464,43041,25856,2,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,5104,48031,25856,2,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,5121,45861,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,5084,46046,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,738954,324.6,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,672362,353.6,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4461,54295,25856,2,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3936,63211,25856,2,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,4352,56093,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,baseline,4,7,44,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,3999,59423,0,0,paired,,r9-regex-4-baseline.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,6864,33406,25856,2,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,7375,33660,25856,2,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,14139,16993,0,0,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,14023,17129,0,0,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,203.5,0,0,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,202.9,0,0,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,5044,48677,25856,2,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,5199,47788,25856,2,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,9356,26390,0,0,paired,,r9-regex-4-current.txt
r9,regex,current,4,8,43,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,9020,26538,0,0,paired,,r9-regex-4-current.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,5535,42755,25856,2,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,5257,47826,25856,2,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,5180,44890,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,5226,44856,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,724500,341.2,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,651745,352.6,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4329,54952,25856,2,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3922,63644,25856,2,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,4178,56679,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,baseline,5,9,45,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,4069,59382,0,0,paired,,r9-regex-5-baseline.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,7071,33770,25856,2,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,7408,33448,25856,2,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,14084,16984,0,0,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,14185,16998,0,0,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,208,0,0,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,245.4,0,0,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4928,48439,25856,2,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,5143,47828,25856,2,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,9062,26344,0,0,paired,,r9-regex-5-current.txt
r9,regex,current,5,10,46,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,9019,26608,0,0,paired,,r9-regex-5-current.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,5504,43098,25856,2,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,5170,47779,25856,2,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,5227,45159,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,5278,45081,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,749346,319,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,676778,352.9,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchMultibyteString,,BenchmarkSimplePatternVariableNoMatchMultibyteString,4449,55093,25856,2,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,,BenchmarkSimplePatternVariableNoMatchMultibyteBytes,3816,63515,25856,2,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteStringScratch,4214,56438,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,baseline,6,11,48,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,,BenchmarkSimplePatternVariableNoMatchMultibyteBytesScratch,4207,58840,0,0,paired,,r9-regex-6-baseline.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableNoMatchString,,BenchmarkSimplePatternVariableNoMatchString,7167,34162,25856,2,paired,,r9-regex-6-current.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableNoMatchBytes,,BenchmarkSimplePatternVariableNoMatchBytes,7375,34155,25856,2,paired,,r9-regex-6-current.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableNoMatchStringScratch,,BenchmarkSimplePatternVariableNoMatchStringScratch,13984,17203,0,0,paired,,r9-regex-6-current.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableNoMatchBytesScratch,,BenchmarkSimplePatternVariableNoMatchBytesScratch,14223,16991,0,0,paired,,r9-regex-6-current.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableSmallString,,BenchmarkSimplePatternVariableSmallString,1000000,201.4,0,0,paired,,r9-regex-6-current.txt
r9,regex,current,6,12,47,BenchmarkSimplePatternVariableSmallBytes,,BenchmarkSimplePatternVariableSmallBytes,1000000,201.4,0,0,paired,,r9-regex-6-current.txt
